,ncratio,nspeed
5374,-0.3419712281194078,-0.9365385058798628
5375,-0.3101821328217384,-0.72230480750329
5386,-0.24332671590705232,-0.14753147039541165
5466,-0.2410326574835092,-0.10050456099567616
5482,-0.20760494902616614,0.15030562246957982
5490,-0.32099697967558466,-0.6387014130148713
5491,-0.28068709594761215,-0.6674400798702652
5494,-0.26397324171894065,-0.6439266251703974
5498,-0.3298454907378225,-0.7745569290585517
5514,-0.3223078702033236,-0.8999620207911796
5638,0.036876134397146675,1.3599422364738873
5639,0.043430587035841364,1.412194358029149
5647,-0.18695842321427777,0.09544089483655507
5659,-0.3010058991275658,-0.7562686865142101
5666,-0.26233462855926704,-0.33563910799435365
5667,-0.2620069059273323,-0.4950080787379017
5670,-0.3380385565361909,-0.9914032335128875
5671,-0.31608114019656364,-0.7797821412140777
5742,-0.012282260393063675,-0.31996347152777516
5754,-0.29707322754434895,-0.40879207817172
5759,-0.1109267726054191,0.5735478070671993
5766,-0.30198906702337,-0.6883409284923698
5767,-0.28298115437115534,-0.4819450483490863
5775,0.02049000280040989,0.4141788363236512
5787,-0.2951068917527406,-0.5995123218484251
5790,-0.3078880743981952,-0.5524854124486895
5791,-0.27773759226019956,-0.43230553287158774
5810,-0.24267127064318286,-0.36699038092751063
5830,-0.21055445271357875,0.22868380480247233
5839,0.09586620814539912,1.3076901149186257
5863,-0.324274205994932,-0.8868989904023642
5871,-0.2977286728082184,-0.7432056561253946
5890,-0.3029722349191742,-0.7432056561253946
6166,-0.17352179530495362,0.3567015026128634
6186,-0.29412372385693636,-0.4532063814936924
6194,-0.31214846861334683,-0.6831157163368438
6210,-0.2964177822804795,-0.5106837152044802
6254,-0.290846497537589,-0.3565399566164583
6318,-0.28068709594761215,-0.4819450483490863
6406,-0.28035937331567745,-0.19978359195067333
6466,-0.30428312544691316,-0.8581603235469702
6530,-0.33476133021684357,-0.7667191108252623
6562,-0.3386940018000604,-0.847709899235918
6566,-0.19711782480425458,0.11895434953642282
6626,-0.33082865863362676,-0.8633855357024964
6630,-0.2724940301492438,-0.27293656212803963
6646,-0.2393940443238355,-0.20500880410619948
6662,-0.300678176495631,-0.6752778981035544
6694,-0.3075603517662605,-0.662214867714739
6754,-0.28920788437791534,-0.4558189875714555
6790,-0.2705276943576354,-0.3095130472167228
6822,-0.28396432226695956,-0.45843159364921854
6842,-0.23808315379609654,-0.07437850021804533
6862,-0.3252573738907363,-0.6204131704705297
6874,-0.2203861316716208,0.10066610699208124
6894,-0.2577465117121807,-0.20762141018396257
6902,-0.32755143231427936,-0.7327552318143423
6946,-0.21219306587325243,0.10589131914760741
6954,-0.3314841038974962,-0.9234754754910474
6958,-0.2757712564685912,-0.5681610489152681
6978,-0.30559401597465213,-0.5577106246042157
7010,-0.3341058849529741,-0.818971232380524
7026,-0.30952668755786894,-0.7823947472918409
7094,-0.3173920307243026,-0.8398720810026287
7102,-0.27380492067698275,-0.44275595718264005
7150,-0.31640886282849834,-0.72230480750329
7158,-0.2872415485863069,-0.4218551085605354
7218,-0.28396432226695956,-0.6256383826260559
7270,-0.14369903579889268,0.26526028989115547
7302,-0.30461084807884786,-0.6047375340039512
7310,-0.26692274540635325,-0.534197169904348
7398,-0.2577465117121807,-0.2807743803613289
7462,-0.2852752127946985,-0.31735086545001207
7470,-0.29969500859982684,-0.630863594781582
7494,-0.28593065805856793,-0.502845896971191
7526,-0.27413264330891746,-0.4871702605046125
7586,-0.0765158962522719,0.8086823540658767
7618,3.1174688745836616,1.725707087360719
7650,-0.11158221786928856,0.4951696247343068
9226,-0.2203861316716208,-0.03518940905159908
9234,-0.30821579703012997,-0.879061172169075
9242,-0.3409880602236035,-0.8973494147134166
9258,-0.2747880885727869,-0.42969292679382465
9302,-0.24430988380285654,-0.471494624038034
9306,-0.3265682644184752,-0.7536560804364469
9310,-0.2062940584984272,-0.32257607760553825
9330,-0.2937960012250016,-0.8842863843246012
9338,-0.3324672717933004,-0.8450972931581548
9362,-0.29707322754434895,-0.5211341395155326
9366,-0.0319456183091478,0.3410258661462849
9386,-0.018836713031758365,0.9001235667875848
9398,-0.21415940166486086,-0.2494231074281719
9422,-0.2092435621858398,0.09544089483655507
9434,-0.3295177681058878,-0.8032955959139455
9466,-0.3252573738907363,-0.8868989904023642
9586,0.3678759926512297,2.248228302913336
9886,-0.24824255538607334,-0.19455837979514715
9918,-0.3029722349191742,-0.4532063814936924
9950,-0.3223078702033236,-0.6883409284923698
9982,-0.31837519862010677,-0.72230480750329
10010,-0.08372579415483604,0.006612288192610251
10014,-0.29281283332919744,-0.7066291710367114
10042,-0.2636455190870059,-0.43491813894935083
10043,-0.15746338634015156,-0.4871702605046125
10046,-0.31608114019656364,-0.7902325655251301
10074,-0.29576233701661003,-0.534197169904348
10075,-0.25479700802476807,-0.2781617742835658
10078,-0.2990395633359574,-0.6831157163368438
10106,-0.30985441018980364,-0.8111334141472348
10107,-0.2521752269692902,-0.27293656212803963
10138,-0.3141148044049552,-0.8346468688471026
10139,-0.2898633296417848,-0.5472602002931634
10170,-0.2872415485863069,-0.6569896555592128
10171,-0.2423435480112481,-0.4845576544268494
10202,-0.27904848278793853,-0.4871702605046125
10226,-0.05160897622523193,0.8217453844546923
10230,-0.18400891952686516,0.04318877328129342
10234,-0.3147702496688247,-0.881673778246838
10238,-0.23709998590029235,-0.2964500168279074
10334,-0.27937620541987324,-0.3800534113163261
10366,-0.300678176495631,-0.7823947472918409
10518,-0.30428312544691316,-0.6151879583150035
10526,-0.30985441018980364,-0.5995123218484251
10654,-0.2964177822804795,-0.5080711091267172
10678,-0.3147702496688247,-0.5942871096928989
10686,-0.2616791832953975,-0.42446771463829847
10718,-0.27773759226019956,-0.41924250248277234
10750,-0.26921680382989643,-0.5368097759821111
10762,-0.33476133021684357,-0.9077998390244689
10763,-0.30952668755786894,-0.7275300196588161
10766,-0.21317623376905664,-0.045639833362651414
10771,-0.22366335799096818,-0.5759988671485573
10794,-0.3154256949326942,-0.881673778246838
10795,-0.29543461438467533,-0.6151879583150035
10803,-0.2744603659408522,-0.5890618975373727
10827,-0.26692274540635325,-0.4218551085605354
10835,-0.2836365996350248,-0.6543770494814498
10850,-0.3396771696958646,-0.9365385058798628
10866,-0.2603682927676586,-0.4662694118825078
10899,-0.2544692853928333,-0.31735086545001207
10918,2.714370037303937,3.4239010379067234
10931,-0.244965329066726,-0.3957290477829046
10934,0.27939088202885104,2.195976181358074
10955,-0.27904848278793853,-0.5995123218484251
10963,-0.2937960012250016,-0.6831157163368438
10995,-0.30264451228723943,-0.6543770494814498
11026,-0.2570910664483112,-0.24681050135040883
11031,-0.054886202544579335,0.13724259208076442
11039,-0.3141148044049552,-0.8241964445360502
11058,-0.04505452358653724,0.9001235667875848
11059,0.010658323842367798,1.2031858718081023
11086,-0.00900503407371633,1.0150782342091604
11098,4.7233097710638665,4.416691347456695
11099,4.7233097710638665,4.338313165123802
11110,-0.2098990074497093,-0.6230257765482928
11118,-0.25283067223315964,-0.12401801569554391
11127,-0.24136038011544392,-0.20762141018396257
11131,-0.09683469943222547,-0.4636568058047447
11135,-0.32755143231427936,-0.9469889301909151
11142,-0.23873859905996603,-0.34608953230540596
11146,0.3219948241803667,1.8563373912488732
11150,-0.29576233701661003,-0.42446771463829847
11154,-0.2993672859678921,-0.6491518373259236
11155,-0.2606960153995933,-0.4793324422713232
11159,0.7545886983342178,1.4644464795844108
11174,-0.2698722490937659,-0.534197169904348
11178,-0.22431880325483763,0.19471992579155223
11194,-0.07422183782872874,0.406341018090362
11195,-0.03850007094784255,0.847871445232323
11218,-0.3406603375916688,-0.8999620207911796
11226,-0.24791483275413861,-0.2677113499725135
11227,-0.21415940166486086,-0.05870286375146683
11250,-0.3370553886403867,-0.8529351113914442
11255,0.20401467668386192,2.1175979990251816
11298,-0.32755143231427936,-0.9077998390244689
11402,0.18762854508712512,0.19471992579155223
11446,-0.29543461438467533,-0.6360888069371082
11478,-0.2800316506837427,-0.3748281991607999
11510,-0.2813425412114816,-0.5420349881376372
11526,-0.2557801759205723,-0.32518868368330134
11558,-0.30559401597465213,-0.5472602002931634
11594,-0.3252573738907363,-0.6047375340039512
11638,-0.23546137274061865,0.011837500348136418
11658,-0.32099697967558466,-0.5759988671485573
11742,-0.31640886282849834,-0.6726652920257914
11775,-0.26462868698281017,-0.41140468424948307
11782,0.26955920307080905,1.9869676951370274
11791,0.8594599405533333,3.685161645683032
11795,4.7233097710638665,3.502279220239616
11799,-0.267250468038288,-0.42446771463829847
11823,0.6103907402829342,2.7446234576883217
11834,4.7233097710638665,4.495069529789587
11835,4.7233097710638665,4.495069529789587
11842,-0.279703928051808,-0.4976206848156648
11846,-0.17548813109656206,0.30183677497983863
11847,-0.16172378055530312,0.4246292606347036
11850,-0.08634757521031393,0.8348084148435077
11855,-0.21120989797744824,0.10066610699208124
11858,0.3908165768866612,2.69237133613306
11859,0.3547670873738402,2.69237133613306
11866,4.7233097710638665,1.5950767834725648
11870,-0.33771083390425616,-0.7876199594473671
11871,-0.3150979723007594,-0.7301426257365792
11874,-0.2836365996350248,-0.23897268311711958
11878,-0.31149302334947737,-0.5368097759821111
11879,-0.2701999717257006,-0.33825171407211674
11882,0.7349253404181336,3.00588406546463
11886,-0.3314841038974962,-0.7196922014255269
11887,-0.3088712422939994,-0.6961787467256592
11890,4.7233097710638665,1.9869676951370274
11894,-0.3481979581261677,-0.8241964445360502
11895,-0.31608114019656364,-0.7719443229807885
11922,0.6726580403505339,3.3193967947962
11923,0.6038362876442394,3.1103883085751534
11954,-0.17155545951334522,0.30183677497983863
11955,-0.1427158679030885,0.249584653424577
11958,-0.21612573745646924,0.23652162303576157
11982,-0.2157980148245345,0.06670222798116117
11987,-0.25283067223315964,-0.3565399566164583
12019,-0.09683469943222547,0.4847192004232545
12038,-0.3049385707107826,-0.5603232306819788
12046,-0.3137870817730205,-0.5968997157706619
12106,-0.21284851113712192,0.5839982313782517
12134,-0.3013336217595005,-0.4871702605046125
12174,-0.2393940443238355,-0.05870286375146683
12230,-0.29051877490565425,-0.3931164417051415
12302,-0.2554524532886375,-0.22852225880606725
12303,-0.2580742343441154,-0.2677113499725135
12318,-0.29051877490565425,-0.4662694118825078
12330,-0.1276406268340906,0.9837269612760033
12331,-0.06602877203036034,0.8739975060099539
12334,-0.18466436479073461,0.34886368437957416
12335,-0.17286635004108417,0.36453932084615265
12339,-0.3213247023075194,-0.7588812925919731
12350,-0.2698722490937659,-0.31996347152777516
12363,-0.2659395775105491,-0.2912248046723812
12366,-0.2384108764280313,-0.0482524394404145
12367,-0.23185642378933657,-0.014288560429494414
12371,-0.32787915494621417,-0.8398720810026287
12375,-0.14369903579889268,0.563097382756147
12378,-0.29314055596113214,-0.4532063814936924
12379,-0.28560293542663323,-0.44536856326040314
12394,1.1478558566559005,3.8157919495711856
12395,1.0986974618656902,3.7374137672382934
12398,-0.29445144648887106,-0.5394223820598741
12399,-0.28789699385017636,-0.46104419972698163
12402,-0.324274205994932,-0.724917413581053
12403,-0.30035045386369635,-0.5786114732263203
12406,-0.2937960012250016,-0.505458503048954
12407,-0.2826534317392206,-0.44536856326040314
12411,-0.28298115437115534,-0.4636568058047447
12414,-0.29051877490565425,-0.505458503048954
12415,-0.2865861033224374,-0.4636568058047447
12426,-0.08503668468257501,1.1065194469308683
12427,-0.03850007094784255,1.0438169010645544
12430,-0.2239910806229029,0.03273834897024108
12431,-0.2092435621858398,0.10066610699208124
12434,-0.31345935914108575,-0.5759988671485573
12438,-0.2488980006499428,-0.03518940905159908
12439,-0.24463760643479127,-0.14753147039541165
12442,-0.2302178106296629,-0.0482524394404145
12443,-0.2348059274767492,-0.0482524394404145
12446,-0.2505366138096165,-0.19194577371738408
12447,-0.24463760643479127,-0.1396936521621224
12459,-0.2285791974699892,-0.03518940905159908
12462,-0.14173270000728427,0.7120159291886428
12463,-0.13091785315343799,0.7590428385883782
12466,-0.3396771696958646,-0.8111334141472348
12467,-0.3285346002100836,-0.8320342627693394
12470,-0.2951068917527406,-0.42446771463829847
12471,-0.2872415485863069,-0.44798116933816623
12474,-0.2990395633359574,-0.4950080787379017
12475,-0.2885524391140458,-0.49239547266013867
12478,-0.2724940301492438,-0.33825171407211674
12491,0.8463510352759439,3.606783463350139
12494,-0.21415940166486086,0.13201737992523824
12495,-0.20072277375553668,0.155530834625106
12498,-0.3341058849529741,-0.816358626302761
12499,-0.3062494612385216,-0.6256383826260559
12502,-0.32460192862686676,-0.6778905041813176
12503,-0.3065771838704563,-0.6387014130148713
12506,-0.3223078702033236,-0.7379804439698685
12507,-0.2990395633359574,-0.5707736549930311
12510,-0.3085435196620647,-0.5838366853818465
12522,2.085142583989245,4.57344771212248
12526,0.06964839759062023,1.4905725403620416
12527,0.05326226599388346,1.6734549658054574
12530,-0.32198014757138893,-0.6883409284923698
12531,-0.30264451228723943,-0.6047375340039512
12534,-0.26954452646183114,-0.2337474709615934
12538,-0.28396432226695956,-0.34086432014987983
12539,-0.2652841322466796,-0.3095130472167228
12542,-0.27675442436439535,-0.3800534113163261
12546,-0.25741878908024596,-0.19455837979514715
12547,-0.2295623653657934,-0.05870286375146683
12735,-0.30428312544691316,-0.6256383826260559
12743,-0.3344336075849088,-0.881673778246838
12878,-0.33738311127232146,-0.8738359600135488
13114,-0.2885524391140458,-0.4819450483490863
13146,-0.3137870817730205,-0.6961787467256592
13159,-0.22235246746322923,-0.8424846870803918
13186,-0.31968608914784574,-0.8607729296247334
13218,-0.31968608914784574,-1.0305923246793338
13254,-0.2367722632683576,-0.2494231074281719
13306,-0.26659502277441854,-0.34870213838316905
13342,-0.325585096522671,-0.6204131704705297
13343,-0.2977286728082184,-0.6099627461594774
13374,-0.26790591330215746,-0.18149534940633175
13375,-0.25020889117768175,-0.1867205615618579
13403,-0.012282260393063675,1.3599422364738873
13407,-0.336727666008452,-0.9234754754910474
13439,-0.1512366563333916,0.5239082915897008
13467,0.42686606639948205,3.371648916351462
13471,-0.2429989932751176,-0.14753147039541165
13498,1.6066675413645306,3.685161645683032
13499,1.5476774676162781,3.502279220239616
13503,-0.32919004547395303,-0.9156376572577581
13534,-0.26692274540635325,-0.15275668255093783
13535,-0.24562077433059548,-0.20762141018396257
13566,-0.2682336359340922,-0.22852225880606725
13567,-0.25381384012896385,-0.25726092566146114
13570,-0.30264451228723943,-0.6883409284923698
13590,-0.272166307517309,-0.2781617742835658
13602,-0.3085435196620647,-0.6987913528034222
13603,-0.30035045386369635,-0.6360888069371082
13610,-0.34393756391101615,-0.9156376572577581
13634,-0.31903064388397623,-0.7066291710367114
13635,-0.3039554028149784,-0.6543770494814498
13642,-0.34655934496649404,-0.9182502633355212
13643,-0.3157534175646289,-0.7484308682809208
13666,-0.3059217386065868,-0.6360888069371082
13675,-0.3049385707107826,-0.6569896555592128
13698,-0.30198906702337,-0.5577106246042157
13699,-0.27314947541311324,-0.41924250248277234
13706,-0.3029722349191742,-0.5185215334377695
13707,-0.2705276943576354,-0.5786114732263203
13718,-0.23709998590029235,-0.07437850021804533
13730,-0.26233462855926704,-0.2912248046723812
13739,-0.2593851248718544,-0.2938374107501443
13790,-0.1587742768678905,0.34886368437957416
13814,-0.3029722349191742,-0.5237467455932956
13827,-0.1364891378963285,-0.6204131704705297
13850,-0.1981009927000588,-0.4767198361935601
13854,-0.2521752269692902,-0.24158528919488265
13859,0.043430587035841364,1.4905725403620416
13922,-0.20596633586649246,0.06670222798116117
13923,-0.19744554743618933,-0.34608953230540596
13974,-0.17286635004108417,0.3985031998570727
14010,-0.25381384012896385,-0.18149534940633175
14106,-0.244965329066726,-0.053477651595940666
14118,-0.2990395633359574,-0.5524854124486895
14122,-0.2885524391140458,-0.4741072301157971
14130,-0.2620069059273323,-0.2494231074281719
14135,-0.2652841322466796,-0.2494231074281719
14138,-0.2754435338366564,-0.3878912295496153
14158,-0.21973068640775134,-0.03518940905159908
14162,-0.25905740223991963,-0.2781617742835658
14170,-0.2701999717257006,-0.6648274737925022
14186,-0.2754435338366564,-0.6778905041813176
14190,-0.2157980148245345,-0.040414621207125245
14202,-0.30428312544691316,-0.9548267484242043
14218,-0.3118207459814121,-0.6752778981035544
14222,-0.3101821328217384,-0.7092417771144746
14246,-0.26430096435087536,-0.33302650191659056
14270,-0.09749014469609493,0.6676016258666703
14278,-0.26921680382989643,-0.3565399566164583
14298,0.4039254821640506,2.352732546023859
14302,-0.1981009927000588,0.1685938650139214
14310,-0.30559401597465213,-0.6125753522372405
14311,-0.29182966543339317,-0.5315845638265849
14334,-0.2983841180720879,-0.5550980185264527
14342,-0.31804747598817207,-0.7327552318143423
14362,0.2007374503645145,1.882463452026504
14363,0.19418299772581982,1.9608416343593964
14418,1.4198656411617314,3.3193967947962
14426,0.9905489933272276,3.502279220239616
14431,-0.23513365010868392,-0.126630621773307
14494,-0.30821579703012997,-0.4741072301157971
14514,1.839350610038193,4.0248004357922325
14547,0.9250044669402804,3.371648916351462
14554,-0.04177729726718989,1.1770598110304715
14579,1.4428062253971627,4.338313165123802
14590,-0.19056337216555988,0.4324670788679928
14614,-0.2983841180720879,-0.5132963212822433
14638,-0.31116530071754256,-0.6230257765482928
14646,-0.325585096522671,-0.5132963212822433
14670,-0.3101821328217384,-0.6334762008593451
14679,-0.292157388065328,-0.5159089273600064
14702,-0.3154256949326942,-0.7066291710367114
14734,-0.3177197533562373,-0.6491518373259236
14766,-0.31968608914784574,-0.6178005643927666
14782,-0.3150979723007594,-0.8450972931581548
14854,0.15485628189365155,1.5428246619173032
14855,0.13191569765822003,1.4905725403620416
14866,-0.31247619124528153,-0.9652771727352567
14874,-0.30002273123176154,-0.5472602002931634
14886,0.24334139251603015,2.013093755914658
14887,0.17451963980973562,1.9869676951370274
14895,-0.058163428863926676,0.9706639308871879
14898,-0.31640886282849834,-0.5759988671485573
14907,-0.28560293542663323,-0.8450972931581548
14918,-0.33345043968910465,-0.8607729296247334
14919,-0.31837519862010677,-0.7614938986697362
14926,-0.29051877490565425,-0.5080711091267172
14927,-0.2852752127946985,-0.4845576544268494
14930,-0.3223078702033236,-0.9757275970463091
14935,0.12863847133887268,1.4644464795844108
14939,-0.3141148044049552,-0.724917413581053
14959,0.682489719308576,3.502279220239616
14962,-0.3331227170571699,-0.8686107478580226
14967,-0.2652841322466796,-0.3617651687719845
14990,-0.25905740223991963,-0.040414621207125245
14991,-0.23185642378933657,-0.08744153060686075
15014,-0.3409880602236035,-0.8947368086356534
15015,-0.32460192862686676,-0.8372594749248656
15022,-0.324274205994932,-0.9861780213573613
15023,-0.3154256949326942,-0.8294216566915764
15051,-0.21022673008164403,-0.5603232306819788
15071,-0.25381384012896385,-0.30690044113895976
15078,-0.12993468525763377,0.04318877328129342
15079,-0.10568321049446333,0.15030562246957982
15146,-0.27282175278117854,-0.43491813894935083
15186,-0.32755143231427936,-0.5446475942154003
15218,-0.3393494470639299,-0.8085208080694717
15250,-0.29477916912080576,-0.505458503048954
15262,-0.16074061265949893,0.249584653424577
15306,-0.30264451228723943,-0.6047375340039512
15314,-0.30035045386369635,-0.5106837152044802
15315,-0.2754435338366564,-0.41401729032724616
15494,-0.18040397057558308,0.280935926357734
15522,-0.3010058991275658,-0.5942871096928989
15606,-0.2757712564685912,-0.34086432014987983
15650,-0.3265682644184752,-0.8059082019917087
15654,-0.3177197533562373,-0.5524854124486895
15658,-0.3272237096823446,-0.816358626302761
15678,-0.1577911089720863,0.44030489710128207
15750,-0.273477198045048,-0.33302650191659056
15790,-0.2724940301492438,-0.2677113499725135
15814,-0.30559401597465213,-0.44536856326040314
15822,-0.31444252703688996,-0.7379804439698685
15846,-0.324274205994932,-0.6961787467256592
15854,-0.3091989649259342,-0.6073501400817143
15886,-0.3187029212520415,-0.5681610489152681
15943,-0.313131636509151,-0.72230480750329
15954,-0.12206934209120011,0.45859313964562365
15978,-0.3203415344117152,-0.6517644434036867
15986,-0.29051877490565425,-0.4793324422713232
16026,-0.26430096435087536,-0.3826660173940891
16046,-0.1731940726730189,0.406341018090362
16134,-0.29740095017628376,-0.4636568058047447
16166,-0.24463760643479127,0.006612288192610251
16214,0.8299649036792072,3.0581361870198918
16230,-0.33017321336975725,-0.6805031102590806
16262,-0.30985441018980364,-0.6543770494814498
16266,-0.26790591330215746,-0.2886121985946182
16294,-0.3252573738907363,-0.7405930500476315
16298,-0.3128039138772163,-0.6883409284923698
16302,-0.23513365010868392,-0.15798189470646398
16394,-0.0319456183091478,0.9001235667875848
16414,-0.31214846861334683,-0.6648274737925022
16450,-0.25086433644155126,-0.1867205615618579
16454,-0.2819979864753511,-0.3016752289834336
16518,0.013935550161715202,1.1770598110304715
16551,0.15157905557430415,1.725707087360719
16558,-0.1731940726730189,0.2156207744136569
16559,-0.15385843738886948,0.4324670788679928
16562,-0.3229633154671931,-0.7797821412140777
16566,-0.29412372385693636,-0.5106837152044802
16583,-0.26692274540635325,-0.314738259372249
16598,-0.2620069059273323,-0.252035713505935
16606,-0.30002273123176154,-0.5472602002931634
16614,-0.19580693427651563,0.30183677497983863
16638,-0.29805639544015317,-0.5159089273600064
16686,-0.17843763478397467,0.23652162303576157
16782,-0.2934682785930669,-0.3617651687719845
18450,-0.2597128475037891,-0.23897268311711958
18454,-0.17745446688817046,0.4507553214123344
18458,-0.3331227170571699,-0.7353678378921054
18478,1.5771725044904044,3.685161645683032
18486,-0.18204258373525672,0.38021495731273114
18490,-0.290846497537589,-0.4767198361935601
18510,-0.24824255538607334,-0.1109549853067285
18518,0.3547670873738402,2.274354363690967
18522,-0.3370553886403867,-0.7510434743586839
18523,-0.28068709594761215,-0.3852786234718522
18546,-0.3091989649259342,-0.5550980185264527
18578,-0.3150979723007594,-0.6857283224146068
18602,-0.24529305169866075,-0.16843231901751632
18610,-0.16401783897884628,0.44030489710128207
18618,-0.3177197533562373,-0.6674400798702652
18646,0.682489719308576,2.8230016400212143
18650,-0.32755143231427936,-0.5420349881376372
18654,-0.20236138691521036,0.13201737992523824
18666,-0.17679902162430097,0.27309810812444474
18674,-0.24627621959446494,-0.11879280354001774
18678,0.033598908077799326,1.3338161756962565
18682,-0.3452484544387551,-0.6334762008593451
18686,0.13191569765822003,2.1698501205804432
18718,-0.24004948958770497,-0.3016752289834336
18730,-0.2459484969625302,-0.10572977315120233
19230,-0.29150194280145847,-0.4976206848156648
19422,-0.3059217386065868,-0.5759988671485573
19578,-0.3036276801830437,-0.847709899235918
19678,-0.3010058991275658,-0.5942871096928989
19710,-0.2987118407040226,-0.5577106246042157
19742,-0.29576233701661003,-0.5159089273600064
19774,-0.19646237954038512,0.18949471363602607
19826,2.448914705436801,4.495069529789587
19870,-0.2629900738231365,-0.18149534940633175
19922,1.344489435816742,3.685161645683032
19934,-0.17614357636043151,0.27309810812444474
19966,-0.26659502277441854,-0.34870213838316905
19970,-0.28789699385017636,-0.5524854124486895
19979,-0.28920788437791534,-1.0488805672236754
19986,-0.30985441018980364,-0.6125753522372405
19987,-0.2774098696282648,-0.4662694118825078
19990,0.18762854508712512,1.6734549658054574
20002,-0.33607222074458254,-0.8085208080694717
20011,-0.29969500859982684,-0.690953534570133
20019,-0.2616791832953975,-0.34608953230540596
20051,-0.21022673008164403,0.09021568268102892
20083,-0.14074953211148006,0.5239082915897008
20087,-0.15451388265273894,0.406341018090362
20115,-0.12862379472989482,0.5735478070671993
20162,-0.33115638126556146,-0.7432056561253946
20170,-0.3252573738907363,-0.5786114732263203
20194,-0.3226355928352584,-0.6151879583150035
20203,-0.2862583806905027,-0.4871702605046125
20234,0.544846213895987,2.69237133613306
20238,-0.2367722632683576,0.24435944126905082
20242,-0.32361876073106255,-0.7118543831922376
20251,-0.06373471360681718,0.941925264031794
20262,-0.28101481857954697,-0.41140468424948307
20266,-0.17614357636043151,0.4246292606347036
20270,-0.2964177822804795,-0.5211341395155326
20274,-0.3380385565361909,-0.8137460202249979
20278,-0.3265682644184752,-0.6726652920257914
20287,-0.3298454907378225,-0.8529351113914442
20302,-0.2429989932751176,0.027513136814714918
20314,-0.06897827571777296,1.412194358029149
20315,0.017212776481062547,1.3599422364738873
20326,-0.16860595582593257,0.4324670788679928
20334,-0.26561185487861433,-0.3095130472167228
20338,-0.29314055596113214,-0.44275595718264005
20346,0.13191569765822003,2.195976181358074
20358,-0.14042180947954533,0.6127368982336455
20366,-0.3062494612385216,-0.5263593516710587
20378,0.05326226599388346,1.5166986011396724
20398,-0.2951068917527406,-0.4950080787379017
20418,-0.05160897622523193,0.8348084148435077
20422,-0.29248511069726263,-0.5211341395155326
20430,-0.21678118272033872,0.06670222798116117
20434,0.08931175550670437,1.4644464795844108
20454,-0.30821579703012997,-0.6256383826260559
20458,0.043430587035841364,1.2031858718081023
20470,-0.3052662933427173,-0.5655484428375049
20494,-0.1935128758529725,0.28616113851326014
20502,-0.31444252703688996,-0.5159089273600064
20534,-0.27380492067698275,-0.16581971293975323
20594,0.1122523397421359,1.8302113304712424
20595,0.09258898182605171,1.5950767834725648
20630,-0.2577465117121807,-0.1109549853067285
20659,-0.22169702219935974,0.017062712503662585
20662,-0.29051877490565425,-0.46104419972698163
20691,-0.1872861458462125,0.28616113851326014
20746,-0.3318118265294309,-0.8529351113914442
20758,-0.2774098696282648,-0.7040165649589484
20766,-0.29969500859982684,-0.5890618975373727
20774,-0.3062494612385216,-0.5185215334377695
20791,-0.2659395775105491,-0.6831157163368438
20806,-0.23447820484481446,-0.15275668255093783
20830,-0.18958020426975566,-0.5185215334377695
20838,-0.30428312544691316,-0.5159089273600064
20842,-0.19679010217231985,-0.1109549853067285
20870,-0.30821579703012997,-0.7954577776806563
20874,-0.27609897910052583,-0.534197169904348
20878,0.004103871203673108,0.9837269612760033
20894,-0.244965329066726,-0.4741072301157971
20902,-0.3150979723007594,-0.8738359600135488
20906,-0.27511581120472167,-0.42708032071606156
20910,-0.17647129899236624,-0.6334762008593451
20934,-0.3223078702033236,-0.5185215334377695
20938,-0.2230079127270987,0.03796356112576725
20966,-0.3226355928352584,-0.7536560804364469
20970,-0.30985441018980364,-0.5968997157706619
21002,1.0986974618656902,3.267144673240938
21006,-0.2633177964550712,-0.33041389583882746
21015,-0.2230079127270987,-0.10572977315120233
21042,4.7233097710638665,1.6212028442501956
21098,0.9250044669402804,3.8157919495711856
21107,1.9966574733668658,4.677951955233003
21130,-0.058163428863926676,1.1509337502528407
21138,-0.2312009785254671,0.16336865285839525
21139,-0.1813871384713873,0.2939989567465494
21150,-0.31903064388397623,-0.6987913528034222
21162,-0.2869138259543722,-0.1396936521621224
21171,-0.23808315379609654,-0.126630621773307
21175,-0.28920788437791534,-0.49239547266013867
21179,0.2892225609868931,2.6139931538001675
21194,-0.27675442436439535,-0.22852225880606725
21203,-0.22530197115064185,-0.07699110629580841
21235,-0.2577465117121807,-0.2624861378169873
21262,-0.30690490650239105,-0.4845576544268494
21266,-0.27380492067698275,-0.24158528919488265
21294,-0.27314947541311324,-0.2781617742835658
21298,-0.29412372385693636,-0.3826660173940891
21318,-0.27806531489213426,-0.1736575311730425
21326,-0.29576233701661003,-0.44536856326040314
21330,-0.28560293542663323,-0.41401729032724616
21358,-0.3052662933427173,-0.5263593516710587
21466,-0.25086433644155126,-0.1396936521621224
21478,-0.3118207459814121,-0.44275595718264005
21486,-0.2937960012250016,-0.3878912295496153
21490,-0.2787207601560038,-0.3957290477829046
21498,-0.20891583955390508,0.15030562246957982
21518,-0.11879211577185277,0.657151201555618
21523,-0.3314841038974962,-0.8712233539357858
21551,-0.09978420311963809,0.8086823540658767
21582,0.010658323842367798,1.255437993363364
21583,0.030321681758451985,1.3599422364738873
21615,-0.2092435621858398,0.155530834625106
21619,-0.32198014757138893,-0.7745569290585517
21627,-0.29182966543339317,-0.5159089273600064
21646,-0.17712674425623573,0.34886368437957416
